Time(s),Node 1,Node 2,Node 3,Node 49,Node 50 (Center),Node 51,Node 98 (Third Last),Node 99 (Second Last),Node 100 (Last)
1300.0,236.67,830.56,954.89,1000.0,1000.0,1000.0,959.06,840.18,277.96
1350.0,235.5,827.47,952.59,1000.0,1000.0,1000.0,956.82,837.29,275.91
1400.0,234.41,824.39,950.31,1000.0,1000.0,1000.0,954.6,834.4,274.13
1450.0,233.39,821.33,948.05,1000.0,1000.0,1000.0,952.4,831.53,272.56
1500.0,232.42,818.29,945.81,1000.0,1000.0,1000.0,950.23,828.67,271.15
1550.0,231.49,815.27,943.59,1000.0,1000.0,1000.0,948.07,825.82,269.85
1600.0,230.58,812.27,941.39,1000.0,1000.0,1000.0,945.94,822.99,268.66
1650.0,229.7,809.29,939.2,1000.0,1000.0,1000.0,943.82,820.17,267.53
1700.0,228.84,806.32,937.03,1000.0,1000.0,1000.0,941.72,817.37,266.46
1750.0,227.98,803.38,934.87,1000.0,1000.0,1000.0,939.64,814.59,265.44
1800.0,227.15,800.45,932.72,1000.0,1000.0,1000.0,937.57,811.82,264.44
1850.0,226.41,797.53,930.59,1000.0,1000.0,1000.0,935.52,809.06,263.48
1900.0,225.8,794.63,928.45,1000.0,1000.0,1000.0,933.48,806.33,262.54
1950.0,225.29,791.73,926.32,1000.0,1000.0,1000.0,931.46,803.6,261.61
2000.0,224.83,788.84,924.2,1000.0,1000.0,1000.0,929.44,800.9,260.7
2050.0,224.43,785.96,922.07,1000.0,1000.0,1000.0,927.44,798.2,259.87
2100.0,224.05,783.1,919.95,1000.0,1000.0,1000.0,925.44,795.52,259.15
2150.0,223.7,780.24,917.82,1000.0,1000.0,1000.0,923.44,792.84,258.53
2200.0,223.36,777.4,915.7,1000.0,1000.0,1000.0,921.44,790.16,257.98
2250.0,223.02,774.56,913.59,1000.0,1000.0,1000.0,919.45,787.5,257.47
2300.0,222.7,771.74,911.47,1000.0,1000.0,1000.0,917.45,784.85,257.01
2350.0,222.38,768.93,909.35,1000.0,1000.0,1000.0,915.46,782.2,256.57
2400.0,222.05,766.13,907.24,1000.0,1000.0,1000.0,913.47,779.57,256.16
2450.0,221.73,763.34,905.13,1000.0,1000.0,1000.0,911.49,776.95,255.76
2500.0,221.41,760.56,903.02,1000.0,1000.0,1000.0,909.5,774.33,255.36
2550.0,221.08,757.79,900.91,1000.0,1000.0,1000.0,907.52,771.73,254.98
2600.0,220.76,755.04,898.8,1000.0,1000.0,1000.0,905.53,769.13,254.6
2650.0,220.43,752.29,896.69,1000.0,1000.0,1000.0,903.55,766.55,254.22
2700.0,220.1,749.56,894.59,1000.0,1000.0,1000.0,901.57,763.97,253.85
2750.0,219.76,746.84,892.49,1000.0,1000.0,1000.0,899.6,761.41,253.47
2800.0,219.42,744.13,890.39,1000.0,1000.0,1000.0,897.62,758.86,253.1
2850.0,219.06,739.27,888.27,1000.0,1000.0,1000.0,895.64,756.31,252.72
2900.0,218.56,732.65,886.05,1000.0,1000.0,1000.0,893.67,753.78,252.34
2950.0,217.95,726.14,883.72,1000.0,1000.0,1000.0,891.7,751.25,251.96
3000.0,217.26,719.74,881.29,1000.0,1000.0,1000.0,889.73,748.74,251.58
3050.0,216.51,713.44,878.77,1000.0,1000.0,1000.0,887.76,746.24,251.2
3100.0,215.71,707.23,876.17,1000.0,1000.0,1000.0,885.8,743.74,250.81
3150.0,214.88,701.12,873.48,1000.0,1000.0,1000.0,883.81,738.83,250.39
3200.0,214.02,693.81,870.72,1000.0,1000.0,1000.0,881.72,732.76,249.83
3250.0,212.99,683.9,868.43,1000.0,1000.0,1000.0,879.53,726.78,249.16
3300.0,211.8,674.24,867.84,1000.0,1000.0,1000.0,877.26,720.9,248.41
3350.0,210.5,664.85,867.19,1000.0,1000.0,1000.0,874.9,715.11,247.6
3400.0,209.13,655.72,866.49,1000.0,1000.0,1000.0,872.47,709.4,246.73
3450.0,207.7,646.85,865.74,1000.0,1000.0,1000.0,869.96,703.79,245.83
3500.0,206.24,638.24,864.94,1000.0,1000.0,1000.0,868.36,698.26,244.9
3550.0,204.75,629.89,864.09,1000.0,1000.0,1000.0,867.85,689.98,243.89
3600.0,203.26,621.79,863.19,1000.0,1000.0,1000.0,867.28,681.13,242.71
3650.0,201.76,613.94,862.25,1000.0,1000.0,1000.0,866.67,672.53,241.4
3700.0,200.27,606.34,861.26,1000.0,1000.0,1000.0,866.01,664.17,239.99
3750.0,198.79,598.99,860.24,1000.0,1000.0,1000.0,865.3,656.04,238.51
3800.0,197.32,591.87,859.18,1000.0,1000.0,1000.0,864.54,648.15,236.98
3850.0,195.87,585.0,858.07,1000.0,1000.0,1000.0,863.74,640.49,235.42
3900.0,194.45,578.35,856.94,1000.0,1000.0,1000.0,862.9,633.06,233.85
3950.0,193.05,571.94,855.77,1000.0,1000.0,1000.0,862.02,625.85,232.26
4000.0,191.67,565.75,854.56,1000.0,1000.0,1000.0,861.1,618.87,230.68
4050.0,190.32,559.77,853.33,1000.0,1000.0,1000.0,860.14,612.1,229.1
4100.0,189.0,554.01,852.07,1000.0,1000.0,1000.0,859.15,605.54,227.54
4150.0,187.71,548.45,850.78,1000.0,1000.0,1000.0,858.13,599.19,225.99
4200.0,186.46,543.09,849.47,1000.0,1000.0,1000.0,857.07,593.05,224.46
4250.0,185.23,537.93,848.13,1000.0,1000.0,1000.0,855.98,587.11,222.96
4300.0,184.03,532.96,846.77,1000.0,1000.0,1000.0,854.86,581.36,221.48
4350.0,182.87,528.16,845.38,1000.0,1000.0,1000.0,853.71,575.8,220.03
4400.0,181.74,523.55,843.98,1000.0,1000.0,1000.0,852.54,570.43,218.6
4450.0,180.64,519.11,842.56,1000.0,1000.0,1000.0,851.34,565.24,217.21
4500.0,179.57,514.83,841.12,1000.0,1000.0,1000.0,850.12,560.23,215.85
4550.0,178.54,510.71,839.66,1000.0,1000.0,1000.0,848.87,555.38,214.51
4600.0,177.53,506.74,838.19,1000.0,1000.0,1000.0,847.61,550.71,213.21
4650.0,176.56,502.92,836.71,1000.0,1000.0,1000.0,846.32,546.19,211.95
4700.0,175.61,499.24,835.21,1000.0,1000.0,1000.0,845.02,541.83,210.71
4750.0,174.7,495.69,833.7,1000.0,1000.0,1000.0,843.69,537.62,209.51
4800.0,173.81,492.28,832.18,1000.0,1000.0,1000.0,842.35,533.56,208.34
4850.0,172.94,488.86,830.65,1000.0,1000.0,1000.0,841.0,529.63,207.2
4900.0,172.1,485.53,829.11,1000.0,1000.0,1000.0,839.63,525.84,206.09
4950.0,171.27,482.33,827.56,1000.0,1000.0,1000.0,838.25,522.19,205.01
5000.0,170.46,479.27,826.0,1000.0,1000.0,1000.0,836.85,518.65,203.97
5050.0,169.68,476.32,824.43,1000.0,1000.0,1000.0,835.44,515.24,202.95
5100.0,168.93,473.49,822.86,1000.0,1000.0,1000.0,834.02,511.95,201.97
5150.0,168.2,470.77,821.28,1000.0,1000.0,1000.0,832.6,508.77,201.01
5200.0,167.49,468.16,819.7,1000.0,1000.0,1000.0,831.16,505.69,200.08
5250.0,166.8,465.64,818.11,1000.0,1000.0,1000.0,829.71,502.72,199.17
5300.0,166.14,463.21,816.52,1000.0,1000.0,1000.0,828.26,499.84,198.3
5350.0,165.5,460.87,814.92,1000.0,1000.0,1000.0,826.8,497.07,197.45
5400.0,164.89,458.61,813.32,1000.0,1000.0,1000.0,825.33,494.38,196.62
5450.0,164.29,456.43,811.72,1000.0,1000.0,1000.0,823.86,491.78,195.82
5500.0,163.71,454.33,810.12,1000.0,1000.0,1000.0,822.38,489.14,195.04
5550.0,163.15,452.29,808.52,1000.0,1000.0,1000.0,820.9,486.58,194.27
5600.0,162.61,450.32,806.92,1000.0,1000.0,1000.0,819.41,484.11,193.52
5650.0,162.08,448.41,805.32,1000.0,1000.0,1000.0,817.92,481.72,192.78
5700.0,161.57,446.56,803.71,1000.0,1000.0,1000.0,816.42,479.42,192.07
5750.0,161.08,444.77,802.11,1000.0,1000.0,1000.0,814.92,477.2,191.37
5800.0,160.6,443.03,800.51,1000.0,1000.0,1000.0,813.42,475.05,190.7
5850.0,160.13,441.35,798.91,1000.0,1000.0,1000.0,811.91,472.96,190.04
5900.0,159.68,439.74,797.31,1000.0,1000.0,1000.0,810.41,470.95,189.4
5950.0,159.25,438.19,795.7,1000.0,1000.0,1000.0,808.9,468.99,188.78
6000.0,158.83,436.7,794.1,1000.0,1000.0,1000.0,807.39,467.1,188.18
6050.0,158.42,435.27,792.49,1000.0,1000.0,1000.0,805.89,465.26,187.6
6100.0,158.03,433.9,790.88,1000.0,1000.0,1000.0,804.38,463.47,187.03
6150.0,157.65,432.57,789.28,1000.0,1000.0,1000.0,802.87,461.74,186.48
6200.0,157.29,431.29,787.67,1000.0,1000.0,1000.0,801.36,460.05,185.94
6250.0,156.94,430.05,786.07,1000.0,1000.0,1000.0,799.85,458.41,185.42
6300.0,156.6,428.86,784.47,1000.0,1000.0,1000.0,798.35,456.83,184.91
6350.0,156.27,427.7,782.87,1000.0,1000.0,1000.0,796.84,455.3,184.42
6400.0,155.95,426.58,781.27,1000.0,1000.0,1000.0,795.32,453.84,183.94
6450.0,155.64,425.5,779.67,1000.0,1000.0,1000.0,793.81,452.42,183.48
6500.0,155.34,424.45,778.07,1000.0,1000.0,1000.0,792.3,451.06,183.03
6550.0,155.05,423.43,776.48,1000.0,1000.0,1000.0,790.79,449.74,182.59
6600.0,154.77,422.44,774.89,1000.0,1000.0,1000.0,789.28,448.46,182.17
6650.0,154.5,421.47,773.3,1000.0,1000.0,1000.0,787.76,447.23,181.77
6700.0,154.24,420.53,771.71,1000.0,1000.0,1000.0,786.25,446.03,181.38
6750.0,153.98,419.62,770.13,1000.0,1000.0,1000.0,784.74,444.87,181.0
6800.0,153.73,418.72,768.55,1000.0,1000.0,1000.0,783.24,443.75,180.63
6850.0,153.48,417.85,766.97,1000.0,1000.0,1000.0,781.73,442.66,180.27
6900.0,153.24,417.0,765.4,1000.0,1000.0,1000.0,780.22,441.6,179.92
6950.0,153.01,416.16,763.83,1000.0,1000.0,1000.0,778.72,440.57,179.58
7000.0,152.78,415.35,762.26,1000.0,1000.0,1000.0,777.22,439.56,179.26
7050.0,152.56,414.55,760.7,1000.0,1000.0,1000.0,775.72,438.59,178.94
7100.0,152.34,413.76,759.15,1000.0,1000.0,1000.0,774.22,437.63,178.63
7150.0,152.13,412.99,757.6,1000.0,1000.0,1000.0,772.73,436.7,178.32
7200.0,151.91,412.24,756.06,1000.0,1000.0,1000.0,771.23,435.8,178.03
7250.0,151.71,411.49,754.53,1000.0,1000.0,1000.0,769.74,434.91,177.74
7300.0,151.51,410.76,753.01,1000.0,1000.0,1000.0,768.26,434.04,177.46
7350.0,151.31,410.04,751.49,1000.0,1000.0,1000.0,766.77,433.19,177.19
7400.0,151.11,409.33,749.99,1000.0,1000.0,1000.0,765.29,432.36,176.92
7450.0,150.92,408.63,748.49,1000.0,1000.0,1000.0,763.81,431.55,176.65
7500.0,150.73,407.94,747.0,1000.0,1000.0,1000.0,762.34,430.74,176.4
7550.0,150.54,407.27,745.52,1000.0,1000.0,1000.0,760.88,429.96,176.14
7600.0,150.35,406.59,744.05,1000.0,1000.0,1000.0,759.42,429.19,175.9
7650.0,150.17,405.93,742.15,1000.0,1000.0,1000.0,757.98,428.43,175.65
7700.0,149.99,405.24,738.55,1000.0,1000.0,1000.0,756.54,427.68,175.42
7750.0,149.81,404.51,735.03,1000.0,1000.0,1000.0,755.1,426.95,175.18
7800.0,149.62,403.74,731.57,1000.0,1000.0,1000.0,753.68,426.23,174.95
7850.0,149.42,402.93,728.18,1000.0,1000.0,1000.0,752.26,425.51,174.72
7900.0,149.22,402.1,724.85,1000.0,1000.0,1000.0,750.85,424.81,174.5
7950.0,149.0,401.23,721.59,1000.0,1000.0,1000.0,749.45,424.12,174.28
8000.0,148.79,400.35,718.38,1000.0,1000.0,1000.0,748.06,423.44,174.06
8050.0,148.56,399.44,715.24,1000.0,1000.0,1000.0,746.67,422.76,173.85
8100.0,148.33,398.51,712.15,1000.0,1000.0,1000.0,745.29,422.1,173.64
8150.0,148.09,397.56,709.11,1000.0,1000.0,1000.0,743.92,421.44,173.43
8200.0,147.84,396.6,706.13,1000.0,1000.0,1000.0,742.07,420.79,173.22
8250.0,147.59,395.63,703.2,1000.0,1000.0,1000.0,738.72,420.11,173.02
8300.0,147.34,394.64,700.33,1000.0,1000.0,1000.0,735.43,419.39,172.81
8350.0,147.08,393.64,697.5,1000.0,1000.0,1000.0,732.21,418.63,172.6
8400.0,146.82,392.62,693.15,1000.0,1000.0,1000.0,729.05,417.85,172.38
8450.0,146.55,391.54,688.63,1000.0,1000.0,1000.0,725.95,417.03,172.15
8500.0,146.27,390.41,684.25,1000.0,1000.0,1000.0,722.9,416.19,171.92
8550.0,145.98,389.24,679.99,1000.0,1000.0,1000.0,719.91,415.33,171.68
8600.0,145.68,388.02,675.86,1000.0,1000.0,1000.0,716.98,414.45,171.43
8650.0,145.37,386.78,671.84,1000.0,1000.0,1000.0,714.09,413.54,171.17
8700.0,145.04,385.51,667.94,1000.0,1000.0,1000.0,711.26,412.62,170.91
8750.0,144.71,384.22,664.15,1000.0,1000.0,1000.0,708.48,411.69,170.64
8800.0,144.37,382.9,660.47,1000.0,1000.0,1000.0,705.75,410.74,170.36
8850.0,144.03,381.57,656.89,1000.0,1000.0,1000.0,703.06,409.79,170.08
8900.0,143.67,380.23,653.4,1000.0,1000.0,1000.0,700.42,408.82,169.8
8950.0,143.32,378.88,650.01,1000.0,1000.0,1000.0,697.82,407.84,169.51
9000.0,142.95,377.52,646.71,1000.0,1000.0,1000.0,694.03,406.85,169.22
9050.0,142.59,376.16,643.49,1000.0,1000.0,1000.0,689.87,405.8,168.92
9100.0,142.22,374.8,640.36,1000.0,1000.0,1000.0,685.83,404.71,168.61
9150.0,141.85,373.43,637.31,1000.0,1000.0,1000.0,681.92,403.58,168.29
9200.0,141.47,372.07,634.34,1000.0,1000.0,1000.0,678.11,402.42,167.96
9250.0,141.1,370.72,631.44,1000.0,1000.0,1000.0,674.41,401.22,167.62
9300.0,140.72,369.37,628.61,1000.0,1000.0,1000.0,670.82,400.0,167.27
9350.0,140.35,368.03,625.86,1000.0,1000.0,1000.0,667.33,398.76,166.91
9400.0,139.98,366.69,623.17,1000.0,1000.0,1000.0,663.93,397.5,166.54
9450.0,139.61,365.37,620.54,1000.0,1000.0,1000.0,660.62,396.23,166.16
9500.0,139.23,364.06,617.97,1000.0,1000.0,1000.0,657.41,394.94,165.78
9550.0,138.87,362.76,615.47,1000.0,1000.0,1000.0,654.28,393.65,165.39
9600.0,138.5,361.48,613.02,1000.0,1000.0,1000.0,651.23,392.35,164.99
9650.0,138.14,360.2,610.62,1000.0,1000.0,1000.0,648.26,391.05,164.59
9700.0,137.78,358.95,608.28,1000.0,1000.0,1000.0,645.36,389.74,164.19
9750.0,137.42,357.7,606.0,1000.0,1000.0,1000.0,642.54,388.44,163.79
9800.0,137.06,356.47,603.76,1000.0,1000.0,1000.0,639.79,387.13,163.38
9850.0,136.71,355.26,601.56,1000.0,1000.0,1000.0,637.1,385.83,162.97
9900.0,136.37,354.06,599.42,1000.0,1000.0,1000.0,634.48,384.54,162.56
9950.0,136.02,352.88,597.32,1000.0,1000.0,1000.0,631.92,383.25,162.15
10000.0,135.68,351.72,595.26,1000.0,1000.0,1000.0,629.42,381.97,161.74
